#BumpTest_2019-12-19T15:18:43_998219.csv
#UpdateHz : 100
#Baseline Measurements : 100
#Actuator Setting : -500000 uA
#Measurement Units : uC
1576786725.477953,	22212160
1576786725.4979386,	22212160
1576786725.5188785,	22224240
1576786725.537908,	22224240
1576786725.5578954,	22224240
1576786725.5778677,	22224240
1576786725.5969694,	22224240
1576786725.6180828,	22224240
1576786725.6369736,	22224240
1576786725.6569533,	22224240
1576786725.6769328,	22224240
1576786725.6969123,	22224240
1576786725.7178566,	22224240
1576786725.7368834,	22224240
1576786725.7568667,	22200070
1576786725.7759771,	22200070
1576786725.795967,	22200070
1576786725.816917,	22212160
1576786725.8359368,	22212160
1576786725.8559248,	22212160
1576786725.8759,	22212160
1576786725.895906,	22212160
1576786725.9159327,	22212160
1576786725.9358544,	22212160
1576786725.954965,	22200070
1576786725.9749694,	22200070
1576786726.2009964,	22187980
1576786726.2339208,	22187980
1576786726.2538848,	22187980
1576786726.2738743,	22187980
1576786726.293847,	22187980
1576786726.313934,	22175910
1576786726.3329737,	22175910
1576786726.3529708,	22187980
1576786726.3729382,	22187980
1576786726.3929088,	22187980
1576786726.4138548,	22187980
1576786726.4328828,	22187980
1576786726.4528687,	22212160
1576786726.4728403,	22212160
1576786726.4919555,	22212160
1576786726.512917,	22212160
1576786726.5319552,	22212160
1576786726.5519369,	22248420
1576786726.5718997,	22248420
1576786726.591891,	22248420
1576786726.6119235,	22260490
1576786726.632852,	22260490
1576786726.6528394,	22284670
1576786726.6719284,	22284670
1576786726.6919475,	22284670
1576786726.7128816,	22320930
1576786726.7319214,	22320930
1576786726.7519014,	22345090
1576786726.771881,	22345090
1576786726.7918675,	22345090
1576786726.811918,	22369260
1576786726.8318324,	22369260
1576786726.8509457,	22405510
1576786726.8709416,	22405510
1576786726.8909457,	22405510
1576786726.9118836,	22441770
1576786726.930912,	22441770
1576786726.950887,	22478020
1576786726.9708698,	22478020
1576786726.990856,	22478020
1576786727.0109098,	22514280
1576786727.0299358,	22514280
1576786727.0499434,	22562620
1576786727.0699365,	22562620
1576786727.0899112,	22562620
1576786727.1108484,	22610950
1576786727.1298852,	22610950
1576786727.149865,	22647210
1576786727.169855,	22647210
1576786727.1898327,	22647210
1576786727.2099116,	22695550
1576786727.2289376,	22695550
1576786727.2489252,	22731810
1576786727.268927,	22731810
1576786727.2892823,	22731810
1576786727.30985,	22780150
1576786727.3288581,	22780150
1576786727.3488753,	22828480
1576786727.36885,	22828480
1576786727.3879335,	22828480
1576786727.4089048,	22876830
1576786727.4279249,	22876830
1576786727.4479,	22925170
1576786727.4678893,	22925170
1576786727.4878736,	22925170
1576786727.5088155,	22973500
1576786727.5278656,	22973500
1576786727.5478282,	23033940
1576786727.567818,	23033940
1576786727.5869184,	23033940
1576786727.607875,	23082270
1576786727.6268995,	23082270
1576786727.6468916,	23130610
1576786727.6668806,	23130610
1576786727.6868439,	23130610
1576786727.7068965,	23191030
1576786727.726816,	23191030
1576786727.7459247,	23227290
1576786727.7659185,	23227290
1576786727.7859192,	23227290
1576786727.80686,	23287720
1576786727.8260353,	23287720
1576786727.8458526,	23323980
1576786727.8658397,	23323980
1576786727.885837,	23323980
1576786727.905905,	23384400
1576786727.924928,	23384400
1576786727.9449155,	23444820
1576786727.9648988,	23444820
1576786727.9848862,	23444820
1576786728.0058315,	23505250
1576786728.0248487,	23505250
1576786728.044836,	23541510
1576786728.0648222,	23541510
1576786728.0848336,	23541510
1576786728.1048841,	23601930
1576786728.123905,	23601930
1576786728.1439047,	23650270
1576786728.1638806,	23650270
1576786728.1838603,	23650270
1576786728.2048106,	23710690
1576786728.223827,	23710690
1576786728.2438118,	23759040
1576786728.2637901,	23759040
1576786728.282899,	23759040
1576786728.3038666,	23819460
1576786728.3229008,	23819460
1576786728.3428729,	23867800
1576786728.362853,	23867800
1576786728.3828394,	23867800
1576786728.4028683,	23928220
1576786728.422805,	23928220
1576786728.442799,	23976570
1576786728.461896,	23976570
1576786728.4819293,	23976570
1576786728.502837,	24036990
1576786728.521869,	24036990
1576786728.5418525,	24085320
1576786728.56184,	24085320
1576786728.5818193,	24085320
1576786728.6018744,	24133660
1576786728.6217833,	24133660
1576786728.6408916,	24194080
1576786728.6618943,	24194080
1576786728.681888,	24194080
1576786728.7028158,	24254520
1576786728.721845,	24254520
1576786728.7418675,	24302850
1576786728.761816,	24302850
1576786728.7817905,	24302850
1576786728.8018703,	24363280
1576786728.8208907,	24363280
1576786728.8408878,	24423700
1576786728.8608882,	24423700
1576786728.8808603,	24423700
1576786728.902031,	24472050
1576786728.9208343,	24472050
1576786728.940815,	24532470
1576786728.9607959,	24532470
1576786728.980777,	24532470
1576786729.0009816,	24580810
1576786729.019882,	24580810
1576786729.0398803,	24641230
1576786729.059856,	24641230
1576786729.0798326,	24641230
1576786729.1007786,	24689580
1576786729.1198108,	24689580
1576786729.1398041,	24737910
1576786729.1597688,	24737910
1576786729.1788938,	24737910
1576786729.1998403,	24762090
1576786729.2188785,	24762090
1576786729.2388463,	24822510
1576786729.258836,	24822510
1576786729.2788103,	24822510
1576786729.299763,	24882930
1576786729.3187916,	24882930
1576786729.338772,	24931270
1576786729.357872,	24931270
1576786729.3778734,	24931270
1576786729.398821,	24991690
1576786729.4178457,	24991690
1576786729.4381514,	25040040
1576786729.457843,	25040040
1576786729.477815,	25040040
1576786729.4978576,	25100460
1576786729.517765,	25100460
1576786729.5368662,	25148800
1576786729.556855,	25148800
1576786729.576866,	25148800
1576786729.5977983,	25209220
1576786729.6168146,	25209220
1576786729.6368134,	25257570
1576786729.656788,	25257570
1576786729.676769,	25257570
1576786729.696851,	25317990
1576786729.7158685,	25317990
1576786729.7358806,	25366330
1576786729.7558775,	25366330
1576786729.7758296,	25366330
1576786729.7967794,	25426750
1576786729.8157961,	25426750
1576786729.8357847,	25475100
1576786729.8557644,	25475100
1576786729.8757515,	25475100
1576786729.8959544,	25535520
1576786729.9148602,	25535520
1576786729.934861,	25595940
1576786729.95482,	25595940
1576786729.9748046,	25595940
1576786729.9957752,	25644280
1576786730.0148,	25644280
1576786730.0347571,	25692630
1576786730.0547478,	25692630
1576786730.073873,	25692630
1576786730.0948205,	25753050
1576786730.1138527,	25753050
1576786730.1338139,	25801390
1576786730.1538088,	25801390
1576786730.1737888,	25801390
1576786730.1938307,	25861810
1576786730.213754,	25861810
1576786730.233927,	25934320
1576786730.2528522,	25934320
1576786730.2728536,	25934320
1576786730.2937887,	25958490
1576786730.3128097,	25958490
1576786730.3328016,	26018920
1576786730.3528955,	26018920
1576786730.3727913,	26018920
1576786730.3928254,	26079340
1576786730.4118764,	26079340
1576786730.4320617,	26127690
1576786730.451865,	26127690
1576786730.4718277,	26127690
1576786730.4927547,	26188110
1576786730.5117888,	26188110
1576786730.5327547,	26236450
1576786730.5527418,	26236450
1576786730.572729,	26236450
1576786730.5928142,	26296870
1576786730.611837,	26296870
1576786730.6318424,	26333130
1576786730.6518054,	26333130
1576786730.671787,	26333130
1576786730.6927323,	26393550
1576786730.7118104,	26393550
1576786730.7317452,	26441890
1576786730.7517264,	26441890
1576786730.7708328,	26441890
1576786730.7917936,	26490240
1576786730.8108356,	26490240
1576786730.830826,	26538570
1576786730.850783,	26538570
1576786730.870768,	26538570
1576786730.8908024,	26599000
1576786730.9107382,	26599000
1576786730.9307218,	26647330
1576786730.9498372,	26647330
1576786730.969817,	26647330
1576786730.9907897,	26707770
1576786731.0097923,	26707770
1576786731.0297842,	26756100
1576786731.0497715,	26756100
1576786731.0697453,	26756100
1576786731.089805,	26804440
1576786731.1097195,	26804440
1576786731.128829,	26864860
1576786731.1489563,	26864860
1576786731.1688037,	26864860
1576786731.189758,	26913210
1576786731.2087793,	26913210
1576786731.228752,	26961550
1576786731.24877,	26961550
1576786731.2687218,	26961550
1576786731.2888184,	27009880
1576786731.3078287,	27009880
1576786731.327825,	27070320
1576786731.3478,	27070320
1576786731.3677793,	27070320
1576786731.3887308,	27118650
1576786731.4077682,	27118650
1576786731.4277298,	27166990
1576786731.4477234,	27166990
1576786731.4677022,	27166990
1576786731.4877832,	27227410
1576786731.5068002,	27227410
1576786731.526782,	27275760
1576786731.5467699,	27275760
1576786731.5667694,	27275760
1576786731.5877016,	27324090
1576786731.6067197,	27324090
1576786731.6267118,	27372430
1576786731.6467047,	27372430
1576786731.6657953,	27372430
1576786731.686772,	27420780
1576786731.705796,	27420780
1576786731.725756,	27469110
1576786731.745749,	27469110
1576786731.7657475,	27469110
1576786731.7857769,	27517450
1576786731.805706,	27517450
1576786731.825699,	27565800
1576786731.8447852,	27565800
1576786731.8647842,	27565800
1576786731.8857386,	27614130
1576786731.9047642,	27614130
1576786731.9247472,	27662470
1576786731.9447346,	27662470
1576786731.9647331,	27662470
1576786731.98478,	27710820
1576786732.004885,	27710820
1576786732.0238066,	27771240
1576786732.0438094,	27771240
1576786732.0638034,	27771240
1576786732.0847285,	27807490
1576786732.10375,	27807490
1576786732.1237333,	27843750
1576786732.1437125,	27843750
1576786732.163695,	27843750
1576786732.18377,	27880000
1576786732.2027934,	27880000
1576786732.2228007,	27940420
1576786732.2427928,	27940420
1576786732.262753,	27940420
1576786732.2837107,	27988770
1576786732.302737,	27988770
1576786732.3227215,	28025020
1576786732.3426907,	28025020
1576786732.3626833,	28025020
1576786732.3827727,	28085440
1576786732.4017947,	28085440
1576786732.4227617,	28133790
1576786732.4427502,	28133790
1576786732.4627326,	28133790
1576786732.4836764,	28170040
1576786732.5027022,	28170040
1576786732.5226898,	28230460
1576786732.5426793,	28230460
1576786732.5617876,	28230460
1576786732.5827465,	28278810
1576786732.6017895,	28278810
1576786732.621745,	28315060
1576786732.641739,	28315060
1576786732.661726,	28315060
1576786732.6817784,	28363410
1576786732.7016842,	28363410
1576786732.721676,	28399660
1576786732.7407851,	28399660
1576786732.7607968,	28399660
1576786732.7817192,	28460080
1576786732.800746,	28460080
1576786732.8212242,	28508430
1576786732.8407192,	28508430
1576786732.8606944,	28508430
1576786732.8807485,	28556760
1576786732.90067,	28556760
1576786732.9197824,	28593010
1576786732.9402974,	28593010
1576786732.9597783,	28593010
1576786732.9807072,	28653430
1576786732.9998481,	28653430
1576786733.0197198,	28689690
1576786733.0396857,	28689690
1576786733.0596726,	28689690
1576786733.079744,	28725940
1576786733.0987732,	28725940
1576786733.1187718,	28786380
1576786733.1387696,	28786380
1576786733.158729,	28786380
1576786733.1796885,	28810540
1576786733.198713,	28810540
1576786733.2186992,	28870960
1576786733.2386668,	28870960
1576786733.2586608,	28870960
1576786733.2787428,	28919310
1576786733.2977655,	28919310
1576786733.3177657,	28955560
1576786733.338073,	28955560
1576786733.357717,	28955560
1576786733.3786585,	29003910
1576786733.3976789,	29003910
1576786733.4176722,	29052240
1576786733.437658,	29052240
1576786733.456768,	29052240
1576786733.477723,	29100580
1576786733.4967644,	29100580
1576786733.5167248,	29136840
1576786733.5367107,	29136840
1576786733.5566962,	29136840
1576786733.5767608,	29173090
1576786733.5966597,	29173090
1576786733.6166463,	29221440
1576786733.6357572,	29221440
1576786733.6557634,	29221440
1576786733.6766977,	29281860
1576786733.6957138,	29281860
1576786733.7157013,	29318110
1576786733.7356932,	29318110
1576786733.7556791,	29318110
1576786733.775724,	29354370
1576786733.7956443,	29354370
1576786733.814757,	29402710
1576786733.8349373,	29402710
1576786733.8547552,	29402710
1576786733.8756814,	29438970
1576786733.8947012,	29438970
1576786733.9146833,	29487300
1576786733.9346719,	29487300
1576786733.954666,	29487300
1576786733.9747221,	29535640
1576786733.9937513,	29535640
1576786734.013752,	29571900
1576786734.0337486,	29571900
1576786734.053719,	29571900
1576786734.0746589,	29608150
1576786734.0936835,	29608150
1576786734.1136758,	29656500
1576786734.1336792,	29656500
1576786734.1536448,	29656500
1576786734.173722,	29692750
1576786734.1927419,	29692750
1576786734.212741,	29741080
1576786734.2327123,	29741080
1576786734.2537026,	29741080
1576786734.2748368,	29777340
1576786734.2936673,	29777340
1576786734.3136559,	29825680
1576786734.333647,	29825680
1576786734.3527408,	29825680
1576786734.3737187,	29874030
1576786734.3927517,	29874030
1576786734.4127114,	29910280
1576786734.4326975,	29910280
1576786734.4526842,	29910280
1576786734.473623,	29958610
1576786734.4928567,	29958610
1576786734.512642,	29994870
1576786734.532625,	29994870
1576786734.5517306,	29994870
1576786734.5726793,	30031120
1576786734.5917072,	30031120
1576786734.6116898,	30091560
1576786734.6316795,	30091560
1576786734.6516647,	30091560
1576786734.6717026,	30115720
1576786734.69163,	30115720
1576786734.7116237,	30151980
1576786734.7307315,	30151980
1576786734.7507236,	30151980
1576786734.7716672,	30200310
1576786734.7906966,	30200310
1576786734.8106742,	30236560
1576786734.8306656,	30236560
1576786734.8506484,	30236560
1576786734.870695,	30272820
1576786734.8906121,	30272820
1576786734.9097142,	30321160
1576786734.9297314,	30321160
1576786734.9497561,	30321160
1576786734.9706495,	30357420
1576786734.9896832,	30357420
1576786735.0099418,	30393670
1576786735.029649,	30393670
1576786735.0496395,	30393670
1576786735.0697129,	30429930
1576786735.0887203,	30429930
1576786735.1087317,	30478270
1576786735.128846,	30478270
1576786735.1486945,	30478270
1576786735.169655,	30514530
1576786735.188669,	30514530
1576786735.20865,	30562860
1576786735.228632,	30562860
1576786735.2486207,	30562860
1576786735.2686868,	30599110
1576786735.2877188,	30599110
1576786735.3078353,	30635370
1576786735.3276904,	30635370
1576786735.3476725,	30635370
1576786735.3686318,	30683710
1576786735.3876524,	30683710
1576786735.4076185,	30707880
1576786735.427608,	30707880
1576786735.4475965,	30707880
1576786735.46769,	30744130
1576786735.4867108,	30744130
1576786735.506728,	30768310
1576786735.526673,	30768310
1576786735.5466568,	30768310
1576786735.5675943,	30816640
1576786735.5866344,	30816640
1576786735.6066027,	30864990
1576786735.6265981,	30864990
1576786735.6457174,	30864990
1576786735.6666646,	30901240
1576786735.6857102,	30901240
1576786735.7060173,	30925410
1576786735.725653,	30925410
1576786735.7456415,	30925410
1576786735.7656868,	30961660
1576786735.7856047,	30961660
1576786735.8055916,	30997920
1576786735.824698,	30997920
1576786735.8447156,	30997920
1576786735.8656795,	31034170
1576786735.8846755,	31034170
1576786735.9046595,	31070430
1576786735.9246423,	31070430
1576786735.9446259,	31070430
1576786735.964674,	31106680
1576786735.98458,	31106680
1576786736.0036962,	31155030
1576786736.0236907,	31155030
1576786736.0446653,	31155030
1576786736.0656216,	31179190
1576786736.084637,	31179190
1576786736.1046376,	31227540
1576786736.1246176,	31227540
1576786736.1446,	31227540
1576786736.164663,	31251700
1576786736.1836898,	31251700
1576786736.2036836,	31287960
1576786736.2236912,	31287960
1576786736.2436585,	31287960
1576786736.2648463,	31312140
1576786736.283624,	31312140
1576786736.3036127,	31348390
1576786736.3236005,	31348390
1576786736.3435855,	31348390
1576786736.3636663,	31396720
1576786736.3826835,	31396720
1576786736.4026797,	31432980
1576786736.4226599,	31432980
1576786736.4426517,	31432980
1576786736.4635904,	31469230
1576786736.48263,	31469230
1576786736.5025942,	31505490
1576786736.5225809,	31505490
1576786736.5416946,	31505490
1576786736.5626435,	31541740
1576786736.5816767,	31541740
1576786736.6016512,	31578000
1576786736.6216412,	31578000
1576786736.6416173,	31578000
1576786736.6625745,	31602180
1576786736.6815927,	31602180
1576786736.7015836,	31638430
1576786736.7215755,	31638430
1576786736.7406754,	31638430
1576786736.76164,	31674690
1576786736.780768,	31674690
1576786736.8006313,	31710940
1576786736.8206172,	31710940
1576786736.8405924,	31710940
1576786736.8606446,	31747180
1576786736.8806999,	31747180
1576786736.899675,	31771360
1576786736.919666,	31771360
1576786736.9396682,	31771360
1576786736.9606059,	31807620
1576786736.9796464,	31807620
1576786736.9996026,	31843870
1576786737.019594,	31843870
1576786737.0395746,	31843870
1576786737.0597594,	31880130
1576786737.0786655,	31880130
1576786737.0986643,	31904290
1576786737.1186612,	31904290
1576786737.138641,	31904290
1576786737.1595848,	31940550
1576786737.1786082,	31940550
1576786737.198589,	31976800
1576786737.2185698,	31976800
1576786737.2385676,	31976800
1576786737.258632,	32025150
1576786737.277663,	32025150
1576786737.297662,	32049310
1576786737.3176284,	32049310
1576786737.3376238,	32049310
1576786737.3585546,	32073480
1576786737.3776023,	32073480
1576786737.397598,	32109730
1576786737.417555,	32109730
1576786737.437554,	32109730
1576786737.4576287,	32133910
1576786737.4766567,	32133910
1576786737.4966238,	32170170
1576786737.5166128,	32170170
1576786737.5365975,	32170170
1576786737.5575478,	32206420
1576786737.5765667,	32206420
1576786737.5965555,	32242680
1576786737.6156433,	32242680
1576786737.635654,	32242680
1576786737.6565971,	32266840
1576786737.6756234,	32266840
1576786737.696074,	32303100
1576786737.715598,	32303100
1576786737.735576,	32303100
1576786737.7556207,	32327260
1576786737.7755473,	32327260
1576786737.7955356,	32363520
1576786737.8156397,	32363520
1576786737.8356426,	32363520
1576786737.8565652,	32387700
1576786737.8756044,	32387700
1576786737.895581,	32411860
1576786737.9155672,	32411860
1576786737.935555,	32411860
1576786737.955611,	32448120
1576786737.9755242,	32448120
1576786737.9946365,	32484370
1576786738.0146527,	32484370
1576786738.0346134,	32484370
1576786738.0556724,	32520630
1576786738.074586,	32520630
1576786738.0945647,	32544790
1576786738.114555,	32544790
1576786738.1345332,	32544790
1576786738.1546078,	32568970
1576786738.1736302,	32568970
1576786738.1936247,	32605230
1576786738.2136347,	32605230
1576786738.233744,	32605230
1576786738.254543,	32629390
1576786738.2735684,	32629390
1576786738.2935429,	32665650
1576786738.3135307,	32665650
1576786738.3335228,	32665650
1576786738.3536088,	32677740
1576786738.3726263,	32677740
1576786738.3926103,	32726070
1576786738.4126086,	32726070
1576786738.4326022,	32726070
1576786738.453528,	32750250
1576786738.4725437,	32750250
1576786738.4925282,	32774410
1576786738.512513,	32774410
1576786738.531642,	32774410
1576786738.5525763,	32810670
1576786738.5715947,	32810670
1576786738.5915856,	32822760
1576786738.6115677,	32822760
1576786738.6315622,	32822760
1576786738.6515934,	32859010
1576786738.6716568,	32859010
1576786738.6915152,	32895270
1576786738.7106352,	32895270
1576786738.7306225,	32895270
1576786738.751556,	32919430
1576786738.770582,	32919430
1576786738.7905626,	32955690
1576786738.810554,	32955690
1576786738.8305283,	32955690
1576786738.8505893,	32967780
1576786738.8705065,	32967780
1576786738.8896122,	33004030
1576786738.9096048,	33004030
1576786738.9296374,	33004030
1576786738.9505405,	33028200
1576786738.96957,	33028200
1576786738.9895325,	33064450
1576786739.0095305,	33064450
1576786739.0295148,	33064450
1576786739.0495844,	33088620
1576786739.0686376,	33088620
1576786739.088606,	33112800
1576786739.108621,	33112800
1576786739.1285756,	33112800
1576786739.1495197,	33136960
1576786739.1685512,	33136960
1576786739.1887531,	33161130
1576786739.2085116,	33161130
1576786739.2285142,	33161130
1576786739.2489178,	33185310
1576786739.267609,	33185310
1576786739.28758,	33221560
1576786739.307566,	33221560
1576786739.327553,	33221560
1576786739.348491,	33245730
1576786739.367513,	33245730
1576786739.3874984,	33269890
1576786739.4066005,	33269890
1576786739.4265995,	33269890
1576786739.4475484,	33294060
1576786739.466583,	33294060
1576786739.4865606,	33318240
1576786739.5065517,	33318240
1576786739.5265288,	33318240
1576786739.546567,	33354490
1576786739.566493,	33354490
1576786739.5856042,	33390750
1576786739.605598,	33390750
1576786739.6256151,	33390750
1576786739.6465335,	33414910
1576786739.665561,	33414910
1576786739.6855478,	33427000
1576786739.7055244,	33427000
1576786739.726494,	33427000
1576786739.7465677,	33451170
1576786739.7655926,	33451170
1576786739.7855933,	33475330
1576786739.8055856,	33475330
1576786739.825565,	33475330
1576786739.8465025,	33499510
1576786739.8655288,	33499510
1576786739.8855119,	33523680
1576786739.905505,	33523680
1576786739.9254973,	33523680
1576786739.945565,	33547840
1576786739.9646015,	33547840
1576786739.984568,	33584100
1576786740.0045567,	33584100
1576786740.024531,	33584100
1576786740.045486,	33608280
1576786740.0647662,	33608280
1576786740.0845077,	33632440
1576786740.1044939,	33632440
1576786740.1235836,	33632440
1576786740.144543,	33656610
1576786740.163579,	33656610
1576786740.1835566,	33680790
1576786740.2035336,	33680790
1576786740.2235305,	33680790
1576786740.2444715,	33704950
1576786740.2634947,	33704950
1576786740.283483,	33729120
1576786740.303467,	33729120
1576786740.3225758,	33729120
1576786740.3435268,	33753300
1576786740.36257,	33753300
1576786740.382536,	33777460
1576786740.4025223,	33777460
1576786740.422512,	33777460
1576786740.4425433,	33801630
1576786740.4624753,	33801630
1576786740.4824605,	33825810
1576786740.5015512,	33825810
1576786740.5215492,	33825810
1576786740.5425026,	33849970
1576786740.561527,	33849970
1576786740.581503,	33874140
1576786740.601485,	33874140
1576786740.6214924,	33874140
1576786740.641542,	33898320
1576786740.6614504,	33898320
1576786740.6805444,	33922480
1576786740.700543,	33922480
1576786740.7205455,	33922480
1576786740.741484,	33958740
1576786740.7605069,	33958740
1576786740.7804933,	33970830
1576786740.8004806,	33970830
1576786740.8204687,	33970830
1576786740.840533,	33994990
1576786740.859558,	33994990
1576786740.879561,	34019160
1576786740.899564,	34019160
1576786740.9195368,	34019160
1576786740.940481,	34019160
1576786740.9595041,	34019160
1576786740.9794955,	34043340
1576786740.9994822,	34043340
1576786741.0194638,	34043340
1576786741.0399902,	34067500
1576786741.058557,	34067500
1576786741.0785446,	34091670
1576786741.09853,	34091670
1576786741.1185148,	34091670
1576786741.1394606,	34115850
1576786741.15848,	34115850
1576786741.1784616,	34140010
1576786741.1984532,	34140010
1576786741.2184362,	34140010
1576786741.238508,	34152100
1576786741.2575545,	34152100
1576786741.2775307,	34176270
1576786741.297525,	34176270
1576786741.3175008,	34176270
1576786741.3384407,	34200430
1576786741.3574493,	34200430
1576786741.3774517,	34236690
1576786741.3974383,	34236690
1576786741.4165428,	34236690
1576786741.4375112,	34248780
1576786741.4565473,	34248780
1576786741.4765131,	34272940
1576786741.496491,	34272940
1576786741.5164826,	34272940
1576786741.536515,	34285030
1576786741.5564828,	34285030
1576786741.5764365,	34309200
1576786741.5955462,	34309200
1576786741.6165404,	34309200
1576786741.637477,	34333380
1576786741.6564968,	34333380
1576786741.6764877,	34345450
1576786741.6964746,	34345450
1576786741.7164598,	34345450
1576786741.736511,	34369630
1576786741.756428,	34369630
1576786741.7755356,	34393800
1576786741.7955363,	34393800
1576786741.8155324,	34393800
1576786741.836472,	34405890
1576786741.8554955,	34405890
1576786741.8754728,	34442140
1576786741.8954592,	34442140
1576786741.9158075,	34442140
1576786741.9355028,	34454220
1576786741.9545343,	34454220
1576786741.9745498,	34478400
1576786741.9945202,	34478400
1576786742.014505,	34478400
1576786742.03544,	34502560
1576786742.0544755,	34502560
1576786742.0744655,	34526730
1576786742.094449,	34526730
1576786742.1144323,	34526730
1576786742.134499,	34538820
1576786742.1535268,	34538820
1576786742.1735222,	34562980
1576786742.1935444,	34562980
1576786742.2134848,	34562980
1576786742.2344356,	34587160
1576786742.2534647,	34587160
1576786742.2734382,	34599240
1576786742.2934256,	34599240
1576786742.3134081,	34599240
1576786742.3334908,	34623420
1576786742.3525174,	34623420
1576786742.3726351,	34647580
1576786742.392483,	34647580
1576786742.4127653,	34647580
1576786742.4334128,	34659670
1576786742.4524372,	34659670
1576786742.4724233,	34683840
1576786742.4924018,	34683840
1576786742.5115285,	34683840
1576786742.5324726,	34708000
1576786742.551518,	34708000
1576786742.5714793,	34720090
1576786742.5914688,	34720090
1576786742.6114604,	34720090
1576786742.631495,	34744260
1576786742.6514094,	34744260
1576786742.6713996,	34756350
1576786742.6905167,	34756350
1576786742.7105138,	34756350
1576786742.7314475,	34780510
1576786742.750486,	34780510
1576786742.7704606,	34792600
1576786742.790477,	34792600
1576786742.810438,	34792600
1576786742.8304758,	34816770
1576786742.8504035,	34816770
1576786742.869514,	34840930
1576786742.8895087,	34840930
1576786742.90949,	34840930
1576786742.9304261,	34853020
1576786742.9494584,	34853020
1576786742.9694433,	34877190
1576786742.989678,	34877190
1576786743.0094113,	34877190
1576786743.0294871,	34901370
1576786743.0485015,	34901370
1576786743.0685058,	34913440
1576786743.088503,	34913440
1576786743.1084745,	34913440
1576786743.129416,	34913440
1576786743.1484382,	34913440
1576786743.1684194,	34937620
1576786743.1883998,	34937620
1576786743.2083845,	34937620
1576786743.2284667,	34961790
1576786743.2474945,	34961790
1576786743.2674978,	34973880
1576786743.287459,	34973880
1576786743.3074417,	34973880
1576786743.3283806,	34985950
1576786743.3474293,	34985950
1576786743.3673944,	35022210
1576786743.387382,	35022210
1576786743.406495,	35022210
1576786743.4274564,	35034300
1576786743.4464588,	35034300
1576786743.46645,	35058460
1576786743.4864438,	35058460
1576786743.5064268,	35058460
1576786743.5274653,	35070550
1576786743.5473804,	35070550
1576786743.5664883,	35082640
1576786743.5864906,	35082640
1576786743.6065013,	35082640
1576786743.6274185,	35106810
1576786743.646449,	35106810
1576786743.6664324,	35130970
1576786743.6864243,	35130970
1576786743.7063937,	35130970
1576786743.7264588,	35143060
1576786743.74637,	35143060
1576786743.7654843,	35155150
1576786743.785483,	35155150
1576786743.8054528,	35155150
1576786743.8264036,	35191410
1576786743.8454287,	35191410
1576786743.8654118,	35203480
1576786743.8854034,	35203480
1576786743.9053893,	35203480
1576786743.9254525,	35215570
1576786743.9445088,	35215570
1576786743.9646666,	35227660
1576786743.9844522,	35227660
1576786744.004437,	35227660
1576786744.0253813,	35251830
1576786744.0444005,	35251830
1576786744.0643864,	35263920
1576786744.0843768,	35263920
1576786744.1039898,	35263920
1576786744.1244466,	35275990
1576786744.1434727,	35275990
1576786744.163469,	35288080
1576786744.183428,	35288080
1576786744.2034113,	35288080
1576786744.2234447,	35312250
1576786744.2433865,	35312250
1576786744.2633622,	35324340
